model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,1.0,1.0,regular,kd,mIoU,45.74,41.93,44.31,13,49.67,44.80,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_130918.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,2.0,1.0,regular,kd,mIoU,45.74,48.55,50.52,11,51.07,48.76,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_131843.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,1.0,1.0,regular,ttm,mIoU,45.74,47.78,47.78,16,52.45,49.08,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_132113.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,4.0,1.0,regular,kd,mIoU,45.74,42.35,50.12,3,48.15,44.11,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_134710.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,2.0,1.0,regular,ttm,mIoU,45.74,46.79,49.55,10,50.75,47.63,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_134717.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
evan_small,s2_rgb,s2,fft,32,fft,0.001,22586888,16,4.0,1.0,regular,ttm,mIoU,45.74,46.11,50.52,5,49.22,47.66,,,,checkpoints/evan_distill_dfc2020_s2_rgb_to_s2_20260408_135319.pt,clstoken,checkpoints/dfc2020_s2rgb_dinov3init_sft.pt
