model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,4.0,1.0,regular,ttm,mIoU,38.35,42.86,43.44,14,47.22,47.26,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_130358.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,4.0,1.0,regular,kd,mIoU,38.35,43.93,44.10,15,48.02,46.96,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_125604.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,2.0,1.0,regular,ttm,mIoU,38.35,42.93,43.13,11,46.68,46.09,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_125603.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,2.0,1.0,regular,kd,mIoU,38.35,43.49,43.78,12,47.62,47.00,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_123047.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,1.0,1.0,regular,ttm,mIoU,38.35,41.75,42.04,14,44.27,44.25,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_123121.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21505544,16,1.0,1.0,regular,kd,mIoU,38.35,43.55,44.09,14,45.15,45.64,,,,checkpoints/evan_distill_dfc2020_s2_to_s1_20260408_122326.pt,clstoken,checkpoints/dfc2020_s2_dinov3init_sft.pt
