wandb_run_id,wandb_project,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,lambda_latent,lambda_prefusion,lambda_distill,mae_mask_ratio,trainable_params,active_losses,select_by,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint
3t6cuu66,delulu-apr21,benv2,s2_rgb,s1,63.36,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,142811174,latent+prefusion+distill+ce,addition,57.75,51.95,66.31,59.07,72.0,63.85,64.72,60.59,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
k9bql4ua,delulu-apr21,benv2,s2_rgb,s1,63.36,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,142811174,latent+prefusion+distill+ce,peeking,56.45,52.11,69.61,62.07,72.0,63.86,64.03,62.95,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
qp3r5pec,delulu-apr21,benv2,s2_rgb,s2_norgb,63.36,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144187430,latent+prefusion+distill+ce,peeking,69.7,62.85,69.8,62.81,71.9,63.88,70.55,64.41,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
gtfokym6,delulu-apr21,benv2,s2_rgb,s1,63.36,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,142811174,latent+prefusion+distill+ce,peeking,56.15,52.28,69.68,62.44,72.85,65.6,64.25,63.35,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
v8vt9mhi,delulu-apr21,benv2,s1,s2,49.23,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,67.0,53.41,52.37,48.61,82.7,50.96,74.7,50.33,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
x90wofv5,delulu-apr21,benv2,s1,s2,49.23,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,67.5,51.67,53.27,48.47,81.25,49.69,74.1,48.77,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
yw3n2plv,delulu-apr21,benv2,s2_rgb,s2_norgb,63.36,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144187430,latent+prefusion+distill+ce,peeking,70.45,62.77,69.25,61.53,71.05,63.28,70.65,64.04,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
hhuga07a,delulu-apr21,benv2,s1,s2,49.23,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,67.4,53.61,52.59,50.3,79.5,50.17,73.28,52.29,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
8ycmxrzi,delulu-apr21,benv2,s1,s2,49.23,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,67.65,53.06,53.08,47.25,81.2,50.65,74.15,49.87,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
w4dxqqc3,delulu-apr21,benv2,s1,s2,49.23,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,67.8,53.63,52.87,48.55,82.25,51.87,74.4,50.68,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
sqh04r8m,delulu-apr21,benv2,s2_rgb,s1,63.36,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,142811174,latent+prefusion+distill+ce,addition,56.6,51.34,61.74,57.17,68.7,61.11,62.42,59.21,checkpoints/sft_evan_base_benv2_s2_rgb_fft_lr0.0005_20260418_071437.pt
rj3u4101,delulu-apr21,benv2,s2,s1,61.27,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,56.85,49.79,64.32,59.89,76.35,60.41,66.55,60.79,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
2twx094j,delulu-apr21,benv2,s2,s1,61.27,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,60.0,51.69,66.14,62.58,76.05,62.9,67.92,61.48,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
tw888427,delulu-apr21,benv2,s2,s1,61.27,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,56.15,49.9,66.09,61.28,77.0,60.2,66.08,60.69,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
nhbioo0u,delulu-apr21,benv2,s1,s2,49.23,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,68.35,51.98,52.75,48.2,82.65,50.19,75.35,51.46,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
4udoweo4,delulu-apr21,benv2,s1,s2,49.23,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,67.7,51.86,52.87,48.36,81.7,50.63,74.4,49.73,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
7c4g3bpu,delulu-apr21,benv2,s1,s2,49.23,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,66.95,51.08,51.97,47.58,80.95,50.96,73.4,48.66,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
fu4rlmwi,delulu-apr21,benv2,s2,s1,61.27,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,57.8,51.88,65.8,60.8,76.15,62.84,66.83,62.71,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
rodh9dr6,delulu-apr21,benv2,s1,s2,49.23,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,66.6,52.12,52.41,48.12,80.55,50.44,73.57,51.08,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
l7bj33qe,delulu-apr21,benv2,s2,s1,61.27,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,58.0,51.94,67.05,60.39,75.7,62.1,66.3,62.21,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
u9d0o53o,delulu-apr21,benv2,s2,s1,61.27,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,59.0,51.47,65.61,61.82,76.85,62.44,67.9,60.89,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
vlzeplj7,delulu-apr21,benv2,s1,s2,49.23,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,68.15,52.49,52.83,49.58,82.55,50.92,75.3,51.9,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
tu8qbwwz,delulu-apr21,benv2,s2,s1,61.27,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,57.5,50.63,65.98,61.32,75.4,61.1,66.35,61.73,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
y57m5mah,delulu-apr21,benv2,s2,s1,61.27,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,60.2,50.46,66.96,61.22,77.55,62.81,68.7,60.5,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
pqzyjkaz,delulu-apr21,benv2,s1,s2,49.23,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,67.25,52.66,52.06,48.57,81.6,51.0,74.03,50.2,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
i07x2ims,delulu-apr21,benv2,s1,s2,49.23,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,67.55,51.35,52.58,48.25,80.45,50.39,73.38,50.44,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt
sbxbhd7x,delulu-apr21,benv2,s2,s1,61.27,0.0003462018119882,,0.0006372365825795,100,0.2703635520334056,0.1870244171271878,0.0,False,False,True,0.2022943212095746,0.2826924859321525,0.7323736859538801,0.270463054923754,144580646,latent+prefusion+distill+ce,transfer,58.0,50.47,64.34,59.99,76.8,59.86,66.7,60.99,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
cn7zf1p3,delulu-apr21,benv2,s2,s1,61.27,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,57.9,51.53,65.85,62.04,74.5,62.67,66.1,62.31,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
raqcuomm,delulu-apr21,benv2,s2,s1,61.27,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,59.6,52.76,66.48,61.64,77.2,63.58,68.35,62.05,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
enac4xe1,delulu-apr21,benv2,s2,s1,61.27,0.0007603670485331,,0.0031913124278612,100,0.4108021548500306,0.1741591752089117,0.0,False,False,True,0.132638256000174,0.8989186464658414,0.4225145106648574,0.5347535526975333,144580646,latent+prefusion+distill+ce,addition,58.7,50.69,66.27,61.53,77.0,63.12,67.67,62.82,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
8vkzw44a,delulu-apr21,benv2,s2,s1,61.27,0.0004609737361015,,0.0025063908349521,100,0.4391510180403878,0.1427819161942331,0.0,False,False,True,0.1267019920526157,0.3698855110094194,0.7303287368278879,0.4129694314364507,144580646,latent+prefusion+distill+ce,peeking,57.6,51.88,65.53,62.1,75.55,61.54,66.08,63.11,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt
