wandb_run_id,wandb_project,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,modality_dropout_startmod,modality_dropout_newmod,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,unprotect_starting_mod,lambda_latent,lambda_prefusion,lambda_distill,mae_mask_ratio,trainable_params,active_losses,select_by,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint
psa8iasg,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,142794256,latent+prefusion+distill+ce,transfer,82.62,46.08,58.04,40.20,90.92,42.74,86.77,46.18,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
pszin16r,delulu-dfc2020-s2_rgb-s2_norgb,dfc2020,s2_rgb,s2_norgb,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144367120,latent+prefusion+distill+ce,addition,90.95,45.95,57.20,47.61,91.64,48.40,91.26,46.11,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
umgh88vt,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,peeking,80.34,40.83,57.50,44.33,91.53,47.58,85.87,49.62,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
1uqskohj,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,142794256,latent+prefusion+distill+ce,transfer,83.38,46.19,58.17,42.01,90.75,46.31,87.06,48.43,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
8s0xal9x,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004919525946897,,0.0002987654348049,64,0.3,0.4943255892768998,0.3739336769398811,0.1141659173783924,0.0,0.5,False,True,True,0.1003649288975272,0.9867093196115908,0.5724958342782179,0.6071421425812242,142794256,latent+prefusion+distill+ce,transfer,83.16,44.52,56.73,41.42,90.48,44.79,86.78,46.48,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
1wd31c3z,delulu-dfc2020-s2_rgb-s2_norgb,dfc2020,s2_rgb,s2_norgb,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144367120,latent+prefusion+distill+ce,addition,91.02,47.10,56.80,44.24,91.63,43.25,91.28,45.79,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
6zf86542,delulu-dfc2020-s2_rgb-s2_norgb,dfc2020,s2_rgb,s2_norgb,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144367120,latent+prefusion+distill+ce,peeking,91.13,51.54,57.01,41.78,91.76,47.84,91.38,48.65,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
7tvthjgb,delulu-dfc2020-s2_rgb-s2_norgb,dfc2020,s2_rgb,s2_norgb,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144367120,latent+prefusion+distill+ce,addition,91.30,51.30,57.03,44.29,91.73,48.89,91.46,47.94,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
sqs8zr8m,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,addition,82.91,45.41,57.93,46.28,91.71,48.00,87.14,50.31,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
343cf72y,delulu-dfc2020-s2_rgb-s1,dfc2020,s2_rgb,s1,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,142794256,latent+prefusion+distill+ce,peeking,82.84,45.73,57.23,47.44,91.60,48.51,87.04,50.26,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
ylfkki3j,delulu-dfc2020-s2_rgb-s2_norgb,dfc2020,s2_rgb,s2_norgb,48.76,0.0004774231555564,,2.097367228673949e-05,64,0.3,0.1179198901802484,0.217880054935906,0.1528037178698822,0.0,0.0,False,True,True,0.2696171530477876,0.6047276485413138,0.8583708932965115,0.5995580822364286,144367120,latent+prefusion+distill+ce,addition,91.04,48.77,58.28,48.14,91.70,46.86,91.34,47.63,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt
