model_type,teacher_modality,student_modalities,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,weight_decay,trainable_params,epochs,use_dino_weights,metric_name,teacher_train1_metric,teacher_train2_metric,teacher_test_metric,student_test_metric,student_best_test_metric,best_epoch,best_val2_teacher_agreement,valchecked_test_metric,saved_checkpoint,global_rep,teacher_checkpoint
evan_base,s2,s2+s1,fft,0,fft,0.0001,0.0001,148442625,1,False,RMSE,44.67,44.86,43.59,1864050.47,1864050.47,1,6553600.00,1864050.47,,clstoken,checkpoints/sft_evan_base_biomassters_s2_fft_lr0.0005_20260725_075836.pt
