model_type,teacher_modality,student_modality,train_mode,learning_rate,weight_decay,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher,seed
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,kd,Acc,98.57,88.43,88.43,20,88.30,97.87,98.15,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,1
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,ttm,Acc,98.57,89.28,89.31,20,88.93,98.04,98.11,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,2
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,kd,Acc,98.57,88.50,88.50,20,88.74,97.94,98.02,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,2
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,ttm,Acc,98.57,88.09,88.11,20,88.00,97.76,97.94,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,1
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,kd,Acc,98.57,88.72,88.78,20,88.96,98.02,98.04,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,0
evan_base,rgb,vre,fft,0.0003,0.01,85677322,20,2.0,1.0,regular,ttm,Acc,98.57,89.46,89.46,20,88.67,98.09,98.06,,,,,clstoken,checkpoints/sft_evan_base_eurosat_rgb_fft_lr0.0001_20260913_195452.pt,True,0
