model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,weight_decay,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher
evan_base,s2,s2+s1,fft,0,fft,0.0001,0.01,148444161,1,2.0,1.0,regular,kd,RMSE,43.59,91.86,91.86,1,6553600.00,nan,nan,,,,,clstoken,checkpoints/sft_evan_base_biomassters_s2_fft_lr0.0005_20260725_075836.pt,False
evan_base,s2,s2+s1,fft,0,fft,0.0001,0.01,148444161,1,2.0,1.0,regular,kd,RMSE,43.59,93.50,93.50,1,,nan,nan,,,,,clstoken,checkpoints/sft_evan_base_biomassters_s2_fft_lr0.0005_20260725_075836.pt,False
evan_base,s2,s2+s1,fft,0,fft,0.0001,0.01,148444161,1,2.0,1.0,regular,kd,RMSE,43.59,93.79,93.79,1,,nan,nan,,,,,clstoken,checkpoints/sft_evan_base_biomassters_s2_fft_lr0.0005_20260725_075836.pt,False
