model_type,modality,train_mode,learning_rate,weight_decay,trainable_params,epochs,lambda_u,lambda_e,ema_momentum,temperature,use_quantile,clip_thresh,no_strong_aug,metric_name,test_metric,best_val_metric,best_val_test_metric,saved_checkpoint,global_rep,use_dino_weights,use_s2dino_weights
evan_base,s1,fft,0.0005,0.0001,124814856,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,46.31,46.78,46.54,checkpoints/evan_freematch_dfc2020_s1_20260821_201856.pt,clstoken,True,False
evan_base,s2_rgb,fft,0.0005,0.0001,125011464,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,55.78,55.39,55.75,checkpoints/evan_freematch_dfc2020_s2_rgb_20260821_202444.pt,clstoken,True,False
evan_base,s2_rgb,fft,0.0001,0.0001,125011464,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,59.64,60.02,59.56,checkpoints/evan_freematch_dfc2020_s2_rgb_20260821_202512.pt,clstoken,True,False
evan_base,s1,fft,0.0001,0.0001,124814856,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,47.47,48.18,46.95,checkpoints/evan_freematch_dfc2020_s1_20260821_202222.pt,clstoken,True,False
evan_base,s2_norgb,fft,0.0005,0.0001,126387720,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,56.60,57.08,56.60,checkpoints/evan_freematch_dfc2020_s2_norgb_20260821_202551.pt,clstoken,True,False
evan_base,s2_norgb,fft,0.0001,0.0001,126387720,64,1.0,0.01,0.999,1.0,False,True,False,mIoU,57.85,58.17,57.88,checkpoints/evan_freematch_dfc2020_s2_norgb_20260821_202603.pt,clstoken,True,False
