model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.001,304746515,16,0.5,1.0,regular,kd,mAP,65.93,59.03,59.11,16,,66.22,63.43,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.001,304746515,16,2.0,1.0,regular,kd,mAP,65.93,59.56,59.70,16,,66.28,64.98,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.001,304746515,16,0.5,1.0,regular,ttm,mAP,65.93,59.05,59.05,16,,66.15,63.46,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.001,304746515,16,1.0,1.0,regular,ttm,mAP,65.93,59.36,59.39,16,,66.19,64.08,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.001,304746515,16,2.0,1.0,regular,ttm,mAP,65.93,60.48,60.51,16,,66.31,65.29,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.0003,304746515,16,0.5,1.0,regular,kd,mAP,65.93,59.97,59.98,16,,66.91,64.06,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.0003,304746515,16,1.0,1.0,regular,kd,mAP,65.93,59.95,59.95,16,,66.24,64.51,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
evan_large,s2_rgb,s2_norgb,fft,0,fft,0.0003,304746515,16,2.0,1.0,regular,kd,mAP,65.93,62.47,62.47,16,,67.14,66.23,,,,,clstoken,checkpoints/sft_evan_large_benv2_s2_rgb_fft_lr0.001_20260418_063509.pt
