model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,0.5,1.0,regular,kd,Acc,95.57,72.65,89.22,16,,95.74,95.46,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,1.0,1.0,regular,kd,Acc,95.57,77.63,88.19,16,,95.33,95.33,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,0.5,1.0,regular,ttm,Acc,95.57,73.26,87.59,16,,95.76,95.65,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,1.0,1.0,regular,ttm,Acc,95.57,78.41,87.22,16,,95.57,95.26,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,2.0,1.0,regular,ttm,Acc,95.57,70.72,87.15,16,,94.52,94.78,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.001,302902282,16,2.0,1.0,regular,kd,Acc,95.57,70.87,76.91,16,,94.59,94.74,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.0003,302902282,16,0.5,1.0,regular,ttm,Acc,95.57,92.11,92.13,16,,96.26,96.22,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
evan_large,swir,nir,fft,0,fft,0.0003,302902282,16,1.0,1.0,regular,ttm,Acc,95.57,92.74,92.81,16,,96.50,96.39,,,,,clstoken,checkpoints/sft_evan_large_eurosat_swir_fft_lr0.0005_20260418_042950.pt,True
