wandb_run_id,dataset,starting_modality,new_modality,teacher_test_metric,lr,asym_lr,weight_decay,epochs,modality_dropout,labeled_frequency,labeled_start_fraction,protect_lrm,use_mask_token,latent_masked_only,lambda_latent,lambda_prefusion,lambda_distill,trainable_params,active_losses,val_transfer,test_transfer,val_peeking,test_peeking,val_addition,test_addition,val_ens_addition,test_ens_addition,stage0_checkpoint,shote2e_checkpoint
0e63dzyo,benv2,s2,s1,61.28,7.245805651476721e-05,1.0,0.007856777791854818,100,0.2211554303577167,0.0,1.0,False,False,True,0.4954190477350003,0.4624504032656038,0.9212010414974896,151668518,distill+latent+prefusion,38.38,46.69,65.88,61.39,63.95,61.04,50.94,60.96,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_0e63dzyo_0502_0204.pt
jfuedibc,benv2,s2,s1,61.28,0.0006106222491602253,1.0,1.451406764555536e-05,100,0.42794818047615046,0.0,1.0,False,False,True,0.026048010591474543,0.16676972021968206,0.1257937150698094,151668518,distill+latent+prefusion,39.04,51.15,65.84,62.54,63.64,63.01,51.24,63.07,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_jfuedibc_0502_0204.pt
qx8lcu3d,benv2,s2,s1,61.28,8.19983261733829e-05,1.0,0.002832457237183957,100,0.4171862018888094,0.0,1.0,False,False,True,0.04483108464106883,0.047800554353926605,0.5761961806369619,151668518,distill+latent+prefusion,37.43,48.17,66.18,60.99,63.61,60.68,50.20,61.60,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_qx8lcu3d_0502_0204.pt
rua8qend,benv2,s2,s1,61.28,2.2597667174695492e-05,1.0,0.0007308722554637921,100,0.3960074043467745,0.0,1.0,False,False,True,0.398579457424809,0.9449677439097844,0.9912105548234822,151668518,distill+latent+prefusion,35.06,43.58,65.99,61.32,63.75,60.95,49.26,58.90,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_rua8qend_0502_0204.pt
4ve06hzp,benv2,s1,s2,49.23,0.00026591159632627083,1.0,3.8366848423524935e-05,100,0.37067735374135335,0.40679713053552935,0.5,False,False,True,0.13650484084234665,0.1905694406589105,0.31663382975360677,151668518,distill+latent+prefusion+ce,36.34,52.98,53.44,50.00,51.57,50.96,43.95,54.54,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_4ve06hzp_0502_0204.pt
rkbj1ilp,benv2,s2,s1,61.28,2.4801876267010228e-05,1.0,0.04348933843562031,100,0.4662698468436882,0.0,1.0,False,False,True,0.38606844466903567,0.7706610345870046,0.7527969091763935,151668518,distill+latent+prefusion,36.94,45.50,66.84,61.16,63.98,61.40,49.95,60.70,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_rkbj1ilp_0502_0205.pt
zdeixc6g,benv2,s2,s1,61.28,0.0003979229733419568,1.0,1.726073130560005e-05,100,0.44205458450240787,0.0,1.0,False,False,True,0.2617510735084658,0.3543278090385563,0.7701411277330881,151668518,distill+latent+prefusion,38.21,50.13,65.03,60.65,64.59,61.16,51.10,61.74,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_zdeixc6g_0502_0205.pt
gi3sz8vr,benv2,s2,s1,61.28,0.0005004367493793629,1.0,3.1688571937234605e-05,100,0.4655205084587796,0.0,1.0,False,False,True,0.42824952099752855,0.05873892761988597,0.7405824450359836,151668518,distill+latent+prefusion,38.98,49.82,65.46,61.38,64.91,61.51,51.95,61.69,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_gi3sz8vr_0502_0205.pt
wusz9vt1,benv2,s2,s1,61.28,0.00017204984809468085,1.0,3.585968372773615e-05,100,0.28469537523796373,0.23224440560189144,0.5,False,False,True,0.018884852427627778,0.7824337176344888,0.5467385006665775,151668518,distill+latent+ce,37.82,48.02,66.14,60.23,57.21,59.69,46.90,60.93,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_wusz9vt1_0502_0205.pt
n5tn01fx,benv2,s2,s1,61.28,1.04331134126976e-05,1.0,0.003855728221387253,100,0.3012048072048622,0.0,1.0,False,False,True,0.0994139212691516,0.6077047916945262,0.3735488006574105,151668518,distill+latent+prefusion,37.67,44.57,66.12,62.00,63.51,61.60,50.38,60.43,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_n5tn01fx_0502_0205.pt
8rrieafm,benv2,s2,s1,61.28,4.434435776226131e-05,1.0,0.07597956816536701,100,0.18939555903903735,0.0,1.0,False,False,True,0.40288422290960674,0.20375118131161996,0.24847473758496708,151668518,distill+latent+prefusion,38.09,46.77,65.88,61.77,61.95,61.13,49.50,54.74,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_8rrieafm_0502_0205.pt
9e2ufegq,benv2,s2,s1,61.28,0.0007762831403774553,1.0,0.0012588315078178262,100,0.19637990152286877,0.0,1.0,False,False,True,0.34239386902988705,0.37209951114872664,0.34335168683780637,151668518,distill+latent+prefusion,39.21,50.10,66.05,62.35,65.25,62.39,52.15,62.51,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_9e2ufegq_0502_0205.pt
l1pxxn7r,benv2,s1,s2,49.23,0.0001607844545235299,1.0,0.00721621071169759,100,0.474618410216866,0.470426833197242,0.5,False,False,True,0.054171561587659345,0.8618279810584994,0.36597709868861816,151668518,distill+latent+prefusion+ce,34.71,51.69,53.24,49.74,50.49,50.66,42.48,53.01,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_l1pxxn7r_0502_0205.pt
he098x6x,benv2,s2,s1,61.28,1.643937580852302e-05,1.0,5.7508869210689975e-05,100,0.28169780967215385,0.0,1.0,False,False,True,0.1825647724823181,0.7424176456662858,0.6536036544260532,151668518,distill+latent+prefusion,34.46,42.45,66.23,62.40,63.34,62.43,48.80,59.47,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_he098x6x_0502_0205.pt
11ozlcv8,benv2,s2,s1,61.28,2.8748368404478744e-05,1.0,4.280222783634906e-05,100,0.4521664456830625,0.0,1.0,False,False,True,0.0971357863799231,0.6924179881061232,0.8608221472326215,151668518,distill+latent+prefusion,35.91,45.21,65.32,60.42,60.67,61.31,47.93,60.43,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_11ozlcv8_0502_0205.pt
o2wx0id7,benv2,s2,s1,61.28,1.6436463196855996e-05,1.0,0.00108859608783793,100,0.1983539565997424,0.0,1.0,False,False,True,0.4258806789151579,0.17993679870456292,0.2240719818225746,151668518,distill+latent+prefusion,34.12,44.36,65.35,61.03,60.75,59.78,47.44,57.43,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_o2wx0id7_0502_0206.pt
o9392xa6,benv2,s2,s1,61.28,4.300298882142991e-05,1.0,0.00013972120682606448,100,0.11979131838419271,0.0,1.0,False,False,True,0.2095949443541838,0.23357962576833824,0.4677352443973504,151668518,distill+latent+prefusion,38.51,48.32,66.86,61.22,63.52,61.47,50.19,61.30,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_o9392xa6_0502_0206.pt
79jzu5cv,benv2,s1,s2,49.23,0.00019541770482777232,1.0,1.12132797651641e-05,100,0.12930776115012668,0.2712944380445713,0.5,False,False,True,0.4713131307570313,0.5066850554765178,0.54266212680141,151668518,distill+latent+prefusion+ce,34.48,51.09,53.61,50.30,50.34,51.32,42.11,52.84,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_79jzu5cv_0502_0206.pt
zxevq2v8,benv2,s2,s1,61.28,1.198779143724489e-05,1.0,0.00035490742607480885,100,0.4602205794259503,0.0,1.0,False,False,True,0.3229300932561798,0.4521277351811541,0.8549882638634213,151668518,distill+latent+prefusion,33.39,43.13,65.89,61.44,62.32,61.13,47.24,60.53,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_zxevq2v8_0502_0206.pt
dnoph4in,benv2,s1,s2,49.23,3.371769944707894e-05,1.0,0.009967461129117328,100,0.4929052175665104,0.3923190803512787,0.5,False,False,True,0.468688215778211,0.3810990240744139,0.04074404634452011,151668518,distill+latent+prefusion+ce,33.79,49.00,52.80,48.63,50.45,48.81,42.12,51.73,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_dnoph4in_0502_0206.pt
f235bw08,benv2,s1,s2,49.23,0.0001702430034703071,1.0,2.1935716852299847e-05,100,0.1278792847514772,0.22559675307873303,0.5,False,False,True,0.4410502792721844,0.5931780202975537,0.8352802787728737,151668518,distill+latent+prefusion+ce,33.68,51.08,53.54,50.17,51.58,50.94,42.50,53.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_f235bw08_0502_0206.pt
7d6q9ub0,benv2,s2,s1,61.28,3.1476286243812786e-05,1.0,0.00023069467618904417,100,0.12414878404998868,0.0,1.0,False,False,True,0.4050761128328017,0.3348342338224367,0.5319395859353184,151668518,distill+latent+prefusion,37.29,44.11,67.27,61.15,64.37,61.22,50.11,57.41,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_7d6q9ub0_0502_0206.pt
sva27ctq,benv2,s2,s1,61.28,0.0008094922659413481,1.0,3.607689073228906e-05,100,0.4623934788150351,0.0,1.0,False,False,True,0.08724496384129388,0.6388158270161988,0.884541427393455,151668518,distill+latent+prefusion,38.36,49.86,65.80,61.26,63.04,61.94,50.70,61.56,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_sva27ctq_0502_0207.pt
x7m78aop,benv2,s1,s2,49.23,0.0005053368492884166,1.0,0.01981249979211765,100,0.48445950557177186,0.24282969189336,0.5,False,False,True,0.4323315811993034,0.7953838405976528,0.3552561037304086,151668518,distill+latent+prefusion+ce,33.56,51.97,53.40,49.70,50.81,51.30,42.19,52.71,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_x7m78aop_0502_0207.pt
vejf4lbx,benv2,s1,s2,49.23,9.833752704747832e-05,1.0,0.05116049550037994,100,0.28779125235894326,0.27660395513719843,0.5,False,False,True,0.1353624457552993,0.3127839509135445,0.40281408153604126,151668518,distill+latent+prefusion+ce,35.99,52.48,53.27,50.03,51.61,50.39,43.73,54.13,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_vejf4lbx_0502_0207.pt
3891k63g,benv2,s1,s2,49.23,7.287007585420763e-05,1.0,4.792510806538657e-05,100,0.490410057979794,0.1503193426065592,0.5,False,False,True,0.16330903436993172,0.382875140335329,0.5741151908984667,151668518,distill+latent+prefusion+ce,35.98,50.69,53.72,48.78,52.11,49.88,43.91,52.72,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_3891k63g_0502_0207.pt
0grw2w4p,benv2,s1,s2,49.23,0.00035947435498910276,1.0,0.0004082287615981034,100,0.3929053856433274,0.48773523723550305,0.5,False,True,True,0.17315606939173417,0.9447381123935058,0.8180786620818584,151668518,distill+latent+ce,34.25,51.23,53.31,49.97,46.78,52.89,40.51,52.76,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_0grw2w4p_0502_0207.pt
jh9smyq2,benv2,s1,s2,49.23,0.00011665488968411334,1.0,0.000936259882926855,100,0.448911159780237,0.2878646664803747,0.5,False,False,True,0.08205235269583805,0.5225337639527652,0.84421557960841,151668518,distill+latent+prefusion+ce,34.62,51.33,52.77,48.99,49.53,48.83,41.94,51.21,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_jh9smyq2_0502_0207.pt
7aqe0usd,benv2,s2,s1,61.28,8.869512194057803e-05,1.0,0.0002135595931438716,100,0.16566397051114673,0.0,1.0,False,False,True,0.11254998322132144,0.03480283939521234,0.24047744185972,151668518,distill+latent+prefusion,39.18,47.28,66.66,61.91,59.12,56.89,49.14,58.25,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_7aqe0usd_0502_0207.pt
43nlvcty,benv2,s2,s1,61.28,1.1177566366858031e-05,1.0,2.8899242985858077e-05,100,0.1305299322943948,0.0,1.0,False,False,True,0.334482457900704,0.7234322290278102,0.92502295372105,151668518,distill+latent+prefusion,34.65,44.51,65.15,62.05,58.69,60.75,46.13,60.73,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_43nlvcty_0502_0208.pt
1528waf9,benv2,s2,s1,61.28,0.0007665569864760941,1.0,0.0015829925659045015,100,0.22140825118503457,0.0,1.0,False,False,True,0.2304698287579135,0.16270550620554902,0.6859773558874952,151668518,distill+latent+prefusion,38.89,49.86,65.79,61.64,65.20,61.99,52.03,62.81,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_1528waf9_0502_0208.pt
ck1qs2zt,benv2,s1,s2,49.23,0.0001316451561511597,1.0,0.000125021279972723,100,0.17955456572190087,0.4622351308727366,0.5,False,False,True,0.25040445223966834,0.29180682800452873,0.9829951045779028,151668518,distill+latent+prefusion+ce,33.90,50.21,53.47,49.96,50.40,48.73,42.07,52.71,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ck1qs2zt_0502_0208.pt
7bm1lc3m,benv2,s2,s1,61.28,0.00010251169522816008,1.0,0.09782287858912544,100,0.1858697372745456,0.0,1.0,False,False,True,0.2216672895407954,0.7225879280205861,0.26324693263443966,151668518,distill+latent+prefusion,41.15,48.97,67.04,61.93,64.92,61.80,52.58,59.47,checkpoints/sft_evan_base_benv2_s2_fft_lr0.001_20260418_112953.pt,checkpoints/sweep_7bm1lc3m_0502_0208.pt
m6dtdibs,benv2,s1,s2,49.23,3.2446964996596026e-05,1.0,4.580905200872909e-05,100,0.1535353894311429,0.36470157311008944,0.5,False,True,True,0.053000978800248566,0.9034066736388632,0.33655563686839063,151668518,distill+latent+ce,35.59,49.89,53.08,48.76,47.56,51.35,41.34,53.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_m6dtdibs_0502_0208.pt
fruxpf43,benv2,s1,s2,49.23,3.5617835392514735e-05,1.0,5.2548184036884174e-05,100,0.36548862698322826,0.2719302500959281,0.5,False,True,True,0.31658820981100394,0.11367245802949656,0.3952927616263674,151668518,distill+latent+ce,34.10,49.62,53.17,48.40,45.04,48.15,38.06,51.68,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_fruxpf43_0502_0209.pt
ea64xsuv,benv2,s1,s2,49.23,0.00013049971045723174,1.0,0.0005744937479218016,100,0.4061639577014088,0.25321287555893873,0.5,False,False,True,0.06089192446279956,0.5234965589306415,0.7620372384381138,151668518,distill+latent+prefusion+ce,36.14,50.54,54.05,49.84,52.00,50.76,43.97,51.42,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ea64xsuv_0502_0209.pt
n8v2j2b9,benv2,s1,s2,49.23,0.0007636468966096682,1.0,0.0019529711703173331,100,0.10800232890956483,0.4939431741320344,0.5,False,True,True,0.26847563783113104,0.4449450376135846,0.7601138478067841,151668518,distill+latent+ce,31.31,48.74,52.80,49.38,44.56,48.38,35.73,51.09,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_n8v2j2b9_0502_0209.pt
jxxl52vb,benv2,s1,s2,49.23,0.0005620519645247742,1.0,0.0004687933431858787,100,0.11887441485963716,0.11497867365580255,0.5,False,False,True,0.3650297608749159,0.45100870949137783,0.5578357659444096,151668518,distill+latent+prefusion+ce,32.66,49.77,53.22,50.75,51.40,49.37,41.60,51.34,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_jxxl52vb_0502_0209.pt
voyjyoht,benv2,s1,s2,49.23,0.0006434485186234744,1.0,0.0008793115465909505,100,0.13224329889505332,0.2734082596506354,0.5,False,True,True,0.04402881048259211,0.2667347439940019,0.22576547915943812,151668518,distill+latent+ce,30.78,50.52,52.88,49.11,44.52,48.85,35.91,51.69,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_voyjyoht_0502_0210.pt
t2jydfjo,benv2,s1,s2,49.23,1.0238019900854052e-05,1.0,0.00030874739158678866,100,0.111704062051532,0.21949600466732427,0.5,False,False,True,0.26215036832398686,0.1949046434870909,0.97977141295087,151668518,distill+latent+prefusion+ce,34.38,49.50,51.72,48.22,42.83,50.78,38.47,51.05,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_t2jydfjo_0502_0210.pt
ky4gfyys,benv2,s1,s2,49.23,0.00027703540211302763,1.0,0.00030077472099592395,100,0.16661888417801288,0.3318778012079784,0.5,False,False,True,0.4152512271046326,0.9160339108607342,0.897559046314604,151668518,distill+latent+prefusion+ce,33.83,50.25,53.15,50.65,51.82,50.98,42.81,52.55,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_ky4gfyys_0502_0210.pt
7r94i03n,benv2,s1,s2,49.23,1.600095588367373e-05,1.0,5.347969787248165e-05,100,0.33000242290011383,0.3729606869316251,0.5,False,True,True,0.0733438430243083,0.8211491559583487,0.7712293040378755,151668518,distill+latent+ce,33.10,48.49,51.78,48.48,44.04,47.82,38.33,50.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_7r94i03n_0502_0211.pt
6iowxcvj,benv2,s1,s2,49.23,5.678166768120245e-05,1.0,1.0473166302845858e-05,100,0.249251002992144,0.43353570544123565,0.5,False,True,True,0.13091978002390495,0.03904199244929085,0.14685635004452602,151668518,distill+latent+ce,34.16,50.94,52.70,49.28,43.96,50.38,38.91,53.10,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_6iowxcvj_0502_0211.pt
3sph1yto,benv2,s1,s2,49.23,0.0003933009123449786,1.0,7.974338322410551e-05,100,0.431822466637788,0.29906387141241286,0.5,False,True,True,0.12778748559761044,0.9369060969849266,0.32071971232104035,151668518,distill+latent+ce,34.93,51.76,52.49,49.10,44.43,53.25,39.68,53.07,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_3sph1yto_0502_0211.pt
9gf9r5s2,benv2,s1,s2,49.23,2.186658544846465e-05,1.0,3.014067366614779e-05,100,0.16315685504597177,0.24901178904262417,0.5,False,True,True,0.1310496367290938,0.18993198226434205,0.7034687547874338,151668518,distill+latent+ce,34.42,49.53,52.17,47.81,45.35,48.56,38.83,50.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_9gf9r5s2_0502_0211.pt
9j43nf6u,benv2,s1,s2,49.23,7.076179501809305e-05,1.0,2.0037169141627436e-05,100,0.11713799184409256,0.4541666263081484,0.5,False,True,True,0.4443366773439495,0.3668863666114355,0.7520295165983487,151668518,distill+latent+ce,33.27,49.99,52.91,48.77,45.45,50.04,39.36,51.59,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_9j43nf6u_0502_0212.pt
h9kwyyta,benv2,s1,s2,49.23,0.000215651309129247,1.0,0.00010326916984828736,100,0.4602797438206596,0.23382288696456152,0.5,False,False,True,0.26999418597939295,0.4079027883723958,0.838618787946735,151668518,distill+latent+prefusion+ce,35.45,51.51,53.18,50.08,50.65,50.78,42.99,54.13,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_h9kwyyta_0502_0212.pt
l5kx3l6h,benv2,s1,s2,49.23,5.093544760722947e-05,1.0,0.011335535484063715,100,0.2991807172472889,0.292376437856666,0.5,False,True,True,0.3301300605984788,0.6058406279105755,0.9117620843999606,151668518,distill+latent+ce,33.59,49.43,53.60,49.31,44.37,49.27,38.74,51.84,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_l5kx3l6h_0502_0212.pt
swjrztdm,benv2,s1,s2,49.23,1.3018419820822335e-05,1.0,0.012683874111883733,100,0.13700694752890114,0.4426922984138423,0.5,False,True,True,0.3117597744977067,0.9407032085407688,0.7872308089729901,151668518,distill+latent+ce,32.86,48.41,51.52,49.09,44.06,47.48,37.87,49.72,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_swjrztdm_0502_0212.pt
mlf6244d,benv2,s1,s2,49.23,7.164461941921429e-05,1.0,0.022659188711432698,100,0.3022235761111532,0.42041291067244935,0.5,False,True,True,0.4513123689076075,0.6925165800254359,0.5805944241824363,151668518,distill+latent+ce,35.14,49.85,53.17,49.14,44.34,47.30,39.27,53.56,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_mlf6244d_0502_0213.pt
3ma3rd7j,benv2,s1,s2,49.23,1.103993823744586e-05,1.0,0.0003304498132292698,100,0.3826403794599855,0.4320539301306085,0.5,False,True,True,0.4290654997526307,0.9501391412273772,0.6365516684624631,151668518,distill+latent+ce,31.96,47.15,53.42,48.64,42.44,47.89,36.22,50.79,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_3ma3rd7j_0502_0213.pt
4epckyfn,benv2,s1,s2,49.23,1.1227581880109662e-05,1.0,4.0432544866585696e-05,100,0.3693463664096122,0.469818942123971,0.5,False,False,True,0.20645982743071525,0.6120737664708945,0.09663424264946908,151668518,distill+latent+prefusion+ce,31.84,46.66,52.02,48.53,48.80,48.57,40.00,51.69,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_4epckyfn_0502_0213.pt
wf7mgp29,benv2,s1,s2,49.23,1.3993250238409334e-05,1.0,0.000987827199253651,100,0.3595883589699709,0.2107472575149799,0.5,False,True,True,0.3886891919463008,0.48686295831168314,0.4287044563275023,151668518,distill+latent+ce,29.73,48.28,52.49,48.61,41.57,48.55,35.56,51.20,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_wf7mgp29_0502_0214.pt
hl5s923s,benv2,s1,s2,49.23,0.0002546546573725314,1.0,3.642307961580624e-05,100,0.45844591387663314,0.17263150096230362,0.5,False,True,True,0.29466705131839366,0.02931427086320726,0.8058820331825471,151668518,distill+latent+ce,36.62,51.71,53.62,49.26,43.24,53.60,39.93,52.99,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_hl5s923s_0502_0214.pt
utmjr90a,benv2,s1,s2,49.23,0.00025448955599903695,1.0,0.018231541648347057,100,0.3771517861490884,0.23108797496067857,0.5,False,True,True,0.2778461079479135,0.3442352052105335,0.007854359498618457,151668518,distill+latent+ce,36.98,51.63,53.12,49.80,44.91,53.88,40.95,53.95,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_utmjr90a_0502_0215.pt
exa24dxi,benv2,s1,s2,49.23,0.00016636512382927889,1.0,0.040742426722301696,100,0.4236831376903605,0.3793042699719587,0.5,False,False,True,0.16208824729272647,0.5492380347768059,0.13747871501914655,151668518,distill+latent+prefusion+ce,37.29,52.78,53.66,49.33,51.70,50.24,44.50,53.85,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_exa24dxi_0502_0215.pt
n7gqzcas,benv2,s1,s2,49.23,3.978437126384605e-05,1.0,0.003488773907783443,100,0.40724754317745393,0.13327171995276632,0.5,False,False,True,0.2321761415005457,0.14491891472666607,0.2823407973542842,151668518,distill+latent+prefusion+ce,36.02,50.37,53.02,48.44,47.05,49.28,41.16,51.93,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_n7gqzcas_0502_0215.pt
vu4i1jva,benv2,s1,s2,49.23,1.3836287511764984e-05,1.0,0.00034893511317318445,100,0.15673595912311847,0.3514223709325943,0.5,False,True,True,0.3431704011829227,0.8139184163679258,0.39589041905781686,151668518,distill+latent+ce,35.23,47.74,52.27,49.75,44.66,48.32,39.24,51.35,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_vu4i1jva_0502_0216.pt
kmo3xhgc,benv2,s1,s2,49.23,6.501406128524257e-05,1.0,6.306400714610878e-05,100,0.3700256163270232,0.27769291124065965,0.5,False,True,True,0.4423572124689404,0.5238213100470747,0.2692150252962253,151668518,distill+latent+ce,33.71,49.65,53.14,49.56,43.12,50.64,38.31,51.98,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_kmo3xhgc_0502_0216.pt
8ehu6k71,benv2,s1,s2,49.23,0.0003208652553921536,1.0,0.0010803339222846212,100,0.2127733784907202,0.3809262439389637,0.5,False,True,True,0.3508307749609899,0.3088952959822012,0.8591936657817344,151668518,distill+latent+ce,34.66,51.18,53.54,49.63,44.47,49.01,39.19,50.91,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_8ehu6k71_0502_0216.pt
xlcu7dfp,benv2,s1,s2,49.23,6.50440517289466e-05,1.0,0.00027172990100664425,100,0.4054070045395003,0.11041072144695248,0.5,False,False,True,0.20006179436581717,0.39110576364254857,0.5317914301058082,151668518,distill+latent+prefusion+ce,35.27,50.32,53.17,49.28,51.07,49.51,43.04,51.53,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_xlcu7dfp_0502_0216.pt
dac6qmzs,benv2,s1,s2,49.23,2.687920443545825e-05,1.0,0.0017704181238642617,100,0.4916488304570573,0.27499709098740227,0.5,False,True,True,0.4975151471782561,0.1937259426551302,0.8838897619092708,151668518,distill+latent+ce,32.95,47.99,52.76,48.16,45.12,47.10,38.36,51.04,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_dac6qmzs_0502_0217.pt
be12eiql,benv2,s1,s2,49.23,5.540077347178332e-05,1.0,0.00021083274025665796,100,0.21717260942673783,0.14434251651512447,0.5,False,False,True,0.2232805105122964,0.16503968571670125,0.9849891819731807,151668518,distill+latent+prefusion+ce,33.57,50.33,53.41,49.05,51.38,49.21,42.47,52.08,checkpoints/sft_evan_base_benv2_s1_fft_lr0.0005_20260418_064233.pt,checkpoints/sweep_be12eiql_0502_0218.pt
