model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,ttm,mIoU,48.76,41.09,41.18,16,80.16,52.00,50.68,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,kd,mIoU,48.76,43.78,44.47,16,81.56,51.62,50.72,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,kd,mIoU,48.76,43.61,44.86,16,83.41,51.61,50.57,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,kd,mIoU,48.76,42.80,43.09,16,82.94,51.61,50.45,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,kd,mIoU,48.76,41.67,43.12,16,80.96,51.60,50.59,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,ttm,mIoU,48.76,38.84,39.97,16,79.61,51.59,50.39,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,ttm,mIoU,48.76,44.38,44.92,16,83.01,51.42,50.69,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,ttm,mIoU,48.76,42.55,42.55,16,80.72,51.33,50.53,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,kd,mIoU,45.85,45.07,45.96,10,,51.08,49.41,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,ttm,mIoU,48.76,42.51,42.79,16,81.31,51.03,49.88,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,kd,mIoU,45.85,44.59,45.58,8,,50.95,49.10,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,ttm,mIoU,45.85,45.10,45.42,12,,50.93,48.94,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,kd,mIoU,48.76,42.81,45.05,16,81.73,50.92,49.82,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,ttm,mIoU,48.76,42.20,42.68,16,81.52,50.91,49.84,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,kd,mIoU,45.85,42.30,42.30,16,,50.85,48.47,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,kd,mIoU,48.76,43.05,43.05,16,81.98,50.85,50.19,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0005_20260420_184627.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,ttm,mIoU,45.85,44.36,44.71,12,,50.51,48.73,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,kd,mIoU,45.85,43.54,44.82,7,,50.06,48.57,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,kd,mIoU,45.85,43.35,43.67,12,,49.88,48.16,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,ttm,mIoU,45.85,43.28,45.18,9,,49.88,47.94,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
evan_base,s2_rgb,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,ttm,mIoU,45.85,39.72,41.85,8,,49.76,47.01,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_rgb_fft_lr0.0001_20260417_110303.pt,True
