dataset,starting_modality,new_modality,ssl_lr,weight_decay,epochs,mask_ratio,modality_dropout,labeled_frequency,labeled_start_fraction,trainable_params,active_losses,use_mfla,mfla_warmup_epochs,metric_name,transfer_metric,peeking_metric,addition_metric,addition_ens_metric,valchecked_transfer,valchecked_peek,valchecked_add,valchecked_add_ens,stage0_checkpoint,shote2e_checkpoint
benv2,s2,s1,0.0001,0.001,80,0.75,0.3,0.3,0.0,43640998,distill+ce+prefusion+mae+latent,False,0,mAP,47.84,62.96,63.48,0.00,48.15,63.56,63.48,,checkpoints/benv2_s2_dino_s0.pt,checkpoints/benv2_s2_to_s1_dcpml.pt
