dataset,starting_modality,new_modality,ssl_lr,weight_decay,epochs,mask_ratio,modality_dropout,labeled_frequency,labeled_start_fraction,entr_frequency,trainable_params,active_losses,use_mfla,mfla_warmup_epochs,intermediate_projector_type,tz_fusion_time,metric_name,transfer_metric,peeking_metric,addition_metric,addition_ens_metric,valchecked_transfer,valchecked_peek,valchecked_add,valchecked_add_ens,stage0_checkpoint,shote2e_checkpoint
benv2,s2,s1,0.0001,0.001,2,0.75,0.3,0.3,0.0,0,43649446,distill+ce+prefusion+mae+latent,False,0,cross,3,mAP,34.15,51.72,50.43,49.06,34.15,51.72,50.43,49.06,checkpoints/benv2_s2_s0_dryrun.pt,checkpoints/benv2_shot_s2_to_s1_dryrun.pt
