model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher
evan_base,vre,s2,fft,0,fft,0.001,87643402,16,0.5,1.0,regular,kd,Acc,90.65,89.07,89.20,16,,91.83,91.59,,,,,clstoken,checkpoints/sft_evan_base_eurosat_vre_fft_lr0.0005_20260418_051940.pt,True
