model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint
evan_small,s2,s1,fft,32,fft,0.001,21500563,16,1.0,1.0,regular,kd,mAP,61.83,41.46,41.46,16,61.06,59.60,,,,checkpoints/evan_distill_benv2_s2_to_s1_20260414_213342.pt,clstoken,checkpoints/benv2_s2_dinoinit_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21500563,16,2.0,1.0,regular,kd,mAP,61.83,41.82,42.41,1,60.85,59.25,,,,checkpoints/evan_distill_benv2_s2_to_s1_20260414_220543.pt,clstoken,checkpoints/benv2_s2_dinoinit_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21500563,16,1.0,1.0,regular,ttm,mAP,61.83,40.61,40.61,16,60.92,59.22,,,,checkpoints/evan_distill_benv2_s2_to_s1_20260414_223644.pt,clstoken,checkpoints/benv2_s2_dinoinit_sft.pt
evan_small,s2,s1,fft,32,fft,0.001,21500563,16,2.0,1.0,regular,ttm,mAP,61.83,42.74,42.74,16,60.69,59.23,,,,checkpoints/evan_distill_benv2_s2_to_s1_20260414_230738.pt,clstoken,checkpoints/benv2_s2_dinoinit_sft.pt
evan_small,s2,s1,fft,32,fft,0.0003,21500563,16,1.0,1.0,regular,kd,mAP,61.83,45.17,45.21,13,59.84,58.62,,,,checkpoints/evan_distill_benv2_s2_to_s1_20260414_233829.pt,clstoken,checkpoints/benv2_s2_dinoinit_sft.pt
