model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint
evan_large,s2_rgb,s1+s2,fft,0,fft,0.001,344110088,16,0.5,1.0,regular,kd,mIoU,48.79,49.70,51.62,10,,49.06,48.17,,,,,clstoken,checkpoints/sft_evan_large_dfc2020_s2_rgb_fft_lr0.0005_20260417_093927.pt
evan_large,s2_rgb,s1+s2,fft,0,fft,0.001,344110088,16,1.0,1.0,regular,kd,mIoU,48.79,44.19,51.80,1,,47.51,45.95,,,,,clstoken,checkpoints/sft_evan_large_dfc2020_s2_rgb_fft_lr0.0005_20260417_093927.pt
evan_large,s2_rgb,s1+s2,fft,0,fft,0.001,344110088,16,2.0,1.0,regular,kd,mIoU,48.79,52.15,53.39,6,,44.57,39.04,,,,,clstoken,checkpoints/sft_evan_large_dfc2020_s2_rgb_fft_lr0.0005_20260417_093927.pt
