model_type,teacher_modality,student_modality,train_mode,tz_lora_rank,tz_modality_specific_layer_augmenter,learning_rate,trainable_params,epoch,temperature,alpha,distillation_mode,kl_type,metric_name,teacher_test_metric,test_metric,best_test_metric(oracle),best_epoch,best_val_agreement,ensemble_metric_logits,ensemble_metric_softmax,teacher_classifier_acc,supervised_classifier_acc,supervised_classifier_best_acc,saved_checkpoint,global_rep,teacher_checkpoint,init_from_teacher
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,kd,mIoU,45.11,46.23,46.50,11,,51.04,50.03,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,kd,mIoU,45.11,46.28,46.46,16,82.41,51.01,50.48,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,ttm,mIoU,45.11,45.91,46.80,16,82.33,50.75,50.08,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,2.0,1.0,regular,ttm,mIoU,45.11,44.83,45.83,11,,50.46,49.68,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,kd,mIoU,45.11,45.34,45.62,16,82.46,50.12,49.63,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,ttm,mIoU,45.11,44.78,46.27,8,,50.05,49.36,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,kd,mIoU,45.11,42.73,43.44,16,79.05,50.00,48.70,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,ttm,mIoU,45.11,45.10,45.34,16,82.13,49.78,49.39,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,1.0,1.0,regular,kd,mIoU,45.11,44.64,45.87,10,,49.71,49.20,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,ttm,mIoU,45.11,45.32,45.69,16,82.13,49.68,48.93,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,ttm,mIoU,45.11,42.78,43.84,12,,49.57,48.37,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,ttm,mIoU,45.11,44.80,45.00,9,,49.39,48.48,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,kd,mIoU,45.11,42.24,42.50,16,79.03,49.37,48.55,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,kd,mIoU,45.11,43.42,44.39,13,,49.01,48.38,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,kd,mIoU,45.11,45.05,45.78,16,82.08,48.99,48.48,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,ttm,mIoU,45.11,42.78,44.80,16,80.26,48.97,47.96,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,kd,mIoU,45.11,43.27,43.29,15,,48.86,48.02,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.0003,85479176,16,0.5,1.0,regular,kd,mIoU,45.11,44.29,44.54,15,,48.84,48.13,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,2.0,1.0,regular,ttm,mIoU,45.11,43.30,44.77,11,,48.74,48.13,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,ttm,mIoU,45.11,41.78,43.65,16,79.86,48.65,47.52,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,1.0,1.0,regular,kd,mIoU,45.11,40.29,40.99,15,,48.22,47.41,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,ttm,mIoU,45.11,39.15,39.68,15,,47.98,46.92,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,kd,mIoU,45.11,38.54,38.54,16,77.83,46.79,46.26,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
evan_base,s2,s1,fft,0,fft,0.001,85479176,16,0.5,1.0,regular,ttm,mIoU,45.11,37.51,42.03,16,76.41,46.74,46.23,,,,,clstoken,checkpoints/sft_evan_base_dfc2020_s2_fft_lr0.0005_20260418_080316.pt,True
